time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1997-09-13T18:38:09.500Z,30.119,88.193,33,4.3,mb,,,,1.41,us,usp00087gq,2014-11-07T01:03:28.788Z,"117 km NW of Rikaze, China",earthquake,,,,2,reviewed,us,us
1997-08-16T20:30:55.060Z,30.022,86.224,33,4.4,mb,,,,0.78,us,usp00086au,2014-11-07T01:03:19.069Z,"123 km NE of Saga, China",earthquake,,,,2,reviewed,us,us
1997-08-15T02:16:35.770Z,29.648,68.382,33,4.2,mb,,,,0.9,us,usp0008683,2014-11-07T01:03:18.801Z,"50 km ENE of Sibi, Pakistan",earthquake,,,,2,reviewed,us,us
1997-08-13T23:10:15.050Z,31.211,76.694,33,4.2,mb,,,,1.24,us,usp000866m,2014-11-07T01:03:18.635Z,"14 km SSW of Bilaspur, India",earthquake,,,,2,reviewed,us,us
1997-07-29T18:00:18.760Z,31.554,76.817,33,4.7,mb,,,,0.82,us,usp00085hs,2014-11-07T01:03:11.868Z,"8 km WNW of Sundarnagar, India",earthquake,,,,18,reviewed,us,us
1997-07-18T18:59:41.910Z,29.591,68.403,33,5,mb,,,,0.99,us,usp000850w,2014-11-07T01:03:09.174Z,"51 km E of Sibi, Pakistan",earthquake,,,,35,reviewed,us,us
1997-07-13T15:25:42.120Z,29.603,68.317,33,4.2,mb,,,,1.17,us,usp00084tm,2014-11-07T01:03:08.373Z,"43 km E of Sibi, Pakistan",earthquake,,,,1,reviewed,us,us
1997-07-13T01:54:38.850Z,29.549,68.398,33,4.5,mb,,,,0.9,us,usp00084sq,2014-11-07T01:03:08.278Z,"50 km E of Sibi, Pakistan",earthquake,,,,16,reviewed,us,us
1997-07-13T01:42:58.830Z,29.618,68.429,33,4.4,mb,,,,1.07,us,usp00084sp,2014-11-07T01:03:08.273Z,"54 km E of Sibi, Pakistan",earthquake,,,,15,reviewed,us,us
1997-07-09T07:18:52.920Z,29.896,88.397,33,4.1,mb,,,,0.94,us,usp00084k9,2014-11-07T01:03:06.857Z,"85 km NNW of Rikaze, China",earthquake,,,,3,reviewed,us,us
1997-07-08T21:16:49.840Z,29.834,88.313,33,3.7,mb,,,,0.84,us,usp00084js,2014-11-07T01:03:06.813Z,"85 km NW of Rikaze, China",earthquake,,,,1,reviewed,us,us
1997-07-05T06:22:53.530Z,28.803,86.862,33,4.8,mb,,,,1.52,us,usp00084d1,2014-11-07T01:03:05.496Z,"94 km N of Lobujya, Nepal",earthquake,,,,1,reviewed,us,us
1997-06-13T23:20:44.570Z,29.719,68.577,33,4.7,mb,,,,0.98,us,usp00083g4,2014-11-07T01:02:56.195Z,"48 km S of Duki, Pakistan",earthquake,,,,49,reviewed,us,us
1997-06-04T19:29:38.630Z,23.139,79.974,33,3.9,md,,,,0.88,us,usp000834y,2014-11-07T01:02:53.468Z,"3 km SE of Jabalpur, India",earthquake,,,,,reviewed,us,hyb
1997-05-21T22:51:28.730Z,23.083,80.041,36,5.8,mwc,,,,1,us,usp00082nd,2022-04-29T16:54:46.385Z,"1 km SSW of Barela, India",earthquake,,,,,reviewed,us,hrv
1997-05-18T13:10:21.970Z,29.915,68.36,33,4.7,mb,,,,1.35,us,usp00082fy,2014-11-07T01:02:47.885Z,"33 km SW of Duki, Pakistan",earthquake,,,,1,reviewed,us,us
1997-05-02T20:09:28.810Z,29.434,80.426,33,4.6,mb,,,,0.61,us,usp00081n5,2014-11-07T01:02:43.130Z,"21 km NW of Dadeldhur?, Nepal",earthquake,,,,3,reviewed,us,us
1997-05-02T03:24:38.670Z,29.615,68.528,33,3.9,mb,,,,1.56,us,usp00081m6,2014-11-07T01:02:42.856Z,"59 km S of Duki, Pakistan",earthquake,,,,1,reviewed,us,us
1997-04-30T16:14:38.650Z,30.25,69.929,33,4,mb,,,,0.92,us,usp00081ha,2014-11-07T01:02:39.471Z,"55 km NE of Barkhan, Pakistan",earthquake,,,,2,reviewed,us,us
1997-04-28T06:52:09.120Z,30.14,68.379,33,4.1,mb,,,,1.2,us,usp00081dx,2014-11-07T01:02:39.095Z,"18 km W of Duki, Pakistan",earthquake,,,,1,reviewed,us,us
1997-04-25T18:07:49.210Z,29.764,68.356,33,3.8,mb,,,,1.54,us,usp000818t,2014-11-07T01:02:38.408Z,"Pakistan",earthquake,,,,1,reviewed,us,us
1997-04-13T11:27:55.340Z,29.067,69.526,33,4.2,mb,,,,0.94,us,usp00080ff,2014-11-07T01:02:33.821Z,"35 km E of Dera Bugti, Pakistan",earthquake,,,,4,reviewed,us,us
1997-04-07T13:00:42.180Z,27.427,86.545,33,4.4,mb,,,,1.41,us,usp000803z,2014-11-07T01:02:31.177Z,"44 km SSW of Namche Bazar, Nepal",earthquake,,,,2,reviewed,us,us
1997-04-05T17:31:51.200Z,30.093,86.059,33,4.5,mb,,,,1.12,us,usp0008009,2014-11-07T01:02:30.491Z,"117 km NE of Saga, China",earthquake,,,,8,reviewed,us,us
1997-04-04T02:42:00.910Z,30.565,69.438,33,4.7,mb,,,,0.85,us,usp0007zxc,2014-11-07T01:02:29.800Z,"74 km N of Barkhan, Pakistan",earthquake,,,,1,reviewed,us,us
1997-03-29T17:43:41.530Z,29.58,68.642,33,4.3,mb,,,,0.5,us,usp0007zpg,2014-11-07T01:02:24.238Z,"63 km S of Duki, Pakistan",earthquake,,,,6,reviewed,us,us
1997-03-24T21:28:06.090Z,27.887,84.987,33,4.5,mb,,,,1.2,us,usp0007zcb,2014-11-07T01:02:22.445Z,"36 km NW of Kirtipur, Nepal",earthquake,,,,6,reviewed,us,us
1997-03-22T21:16:04.850Z,29.895,88.151,33,4.4,mb,,,,1.38,us,usp0007z9g,2014-11-07T01:02:22.022Z,"100 km NW of Rikaze, China",earthquake,,,,4,reviewed,us,us
1997-03-22T21:14:39.180Z,30.168,87.803,33,3.4,mb,,,,0.63,us,usp0007z9f,2014-11-07T01:02:22.021Z,"145 km NW of Rikaze, China",earthquake,,,,1,reviewed,us,us
1997-03-09T06:47:57.850Z,29.24,68.685,33,4.4,mb,,,,1.26,us,usp0007yj9,2014-11-07T01:02:18.703Z,"51 km WNW of Dera Bugti, Pakistan",earthquake,,,,1,reviewed,us,us
1997-03-08T14:58:52.030Z,29.412,68.581,33,4.1,mb,,,,1.19,us,usp0007ygt,2014-11-07T01:02:18.544Z,"69 km ESE of Sibi, Pakistan",earthquake,,,,2,reviewed,us,us
1997-03-08T00:41:11.730Z,29.146,69.171,33,3.6,mb,,,,1.54,us,usp0007yg1,2014-11-07T01:02:18.474Z,"12 km N of Dera Bugti, Pakistan",earthquake,,,,1,reviewed,us,us
1997-03-05T08:40:51.630Z,29.771,68.318,33,4.1,mb,,,,1.3,us,usp0007ya9,2014-11-07T01:02:17.695Z,"48 km SSW of Duki, Pakistan",earthquake,,,,2,reviewed,us,us
1997-03-05T04:22:03.410Z,29.285,68.388,33,3.8,mb,,,,0.8,us,usp0007y9v,2014-11-07T01:02:17.660Z,"57 km ESE of Sibi, Pakistan",earthquake,,,,1,reviewed,us,us
1997-03-04T20:33:19.610Z,29.606,68.746,33,4,mb,,,,1.16,us,usp0007y97,2014-11-07T01:02:17.106Z,"58 km WSW of Kohlu, Pakistan",earthquake,,,,2,reviewed,us,us
1997-03-04T13:03:47.860Z,29.422,68.79,33,5.7,mwc,,,,1.07,us,usp0007y8u,2022-04-29T16:44:43.364Z,"55 km NW of Dera Bugti, Pakistan",earthquake,,,,,reviewed,us,hrv
1997-03-04T12:58:30.690Z,29.935,68.385,33,3.9,mb,,,,1.08,us,usp0007y8s,2014-11-07T01:02:16.975Z,"30 km SW of Duki, Pakistan",earthquake,,,,1,reviewed,us,us
1997-03-04T02:49:35.070Z,29.658,68.379,33,4.5,mb,,,,1.02,us,usp0007y82,2014-11-07T01:02:16.763Z,"50 km ENE of Sibi, Pakistan",earthquake,,,,12,reviewed,us,us
1997-03-03T09:29:39.970Z,27.244,86.082,44.8,4.7,mb,,,,1.06,us,usp0007y6j,2014-11-07T01:02:16.317Z,"59 km NNE of Janakpur, Nepal",earthquake,,,,11,reviewed,us,us
1997-03-03T02:31:31.160Z,29.602,68.832,33,4.5,mb,,,,1.4,us,usp0007y5v,2014-11-07T01:02:16.156Z,"52 km SW of Kohlu, Pakistan",earthquake,,,,3,reviewed,us,us
1997-03-03T02:28:33.270Z,29.578,68.511,33,4.7,mb,,,,1.19,us,usp0007y5u,2022-04-29T16:44:09.706Z,"61 km E of Sibi, Pakistan",earthquake,,,,37,reviewed,us,us
1997-03-02T03:09:21.960Z,30.645,69.708,33,3.5,mb,,,,1.12,us,usp0007y3y,2014-11-07T01:02:15.506Z,"81 km SSE of Zhob, Pakistan",earthquake,,,,1,reviewed,us,us
1997-03-01T16:38:31.300Z,29.805,68.484,33,3.6,mb,,,,1.68,us,usp0007y35,2014-11-07T01:02:15.111Z,"39 km SSW of Duki, Pakistan",earthquake,,,,1,reviewed,us,us
1997-03-01T08:13:32.840Z,29.585,68.324,33,4.3,mb,,,,0.95,us,usp0007y2a,2014-11-07T01:02:14.845Z,"43 km E of Sibi, Pakistan",earthquake,,,,3,reviewed,us,us
1997-03-01T00:42:07.950Z,29.54,68.354,33,4.8,mb,,,,1.11,us,usp0007y1e,2014-11-07T01:02:13.187Z,"46 km E of Sibi, Pakistan",earthquake,,,,42,reviewed,us,us
1997-02-28T21:12:10.780Z,29.707,68.511,33,4.4,mb,,,,0.88,us,usp0007y17,2014-11-07T01:02:12.268Z,"49 km S of Duki, Pakistan",earthquake,,,,1,reviewed,us,us
1997-02-28T14:46:40.300Z,29.361,68.317,33,3.5,mb,,,,0.9,us,usp0007y0m,2014-11-07T01:02:12.209Z,"47 km ESE of Sibi, Pakistan",earthquake,,,,1,reviewed,us,us
1997-02-28T05:34:42.180Z,29.477,68.499,33,4.3,mb,,,,1.09,us,usp0007xz9,2014-11-07T01:02:12.036Z,"60 km E of Sibi, Pakistan",earthquake,,,,2,reviewed,us,us
1997-02-28T05:25:57.160Z,29.606,68.555,33,3.7,mb,,,,0.94,us,usp0007xz6,2014-11-07T01:02:12.030Z,"60 km S of Duki, Pakistan",earthquake,,,,1,reviewed,us,us
1997-02-28T03:17:35.780Z,29.557,68.568,33,4.7,mb,,,,1.05,us,usp0007xz1,2014-11-07T01:02:12.015Z,"66 km S of Duki, Pakistan",earthquake,,,,37,reviewed,us,us
1997-02-28T02:51:58.630Z,29.556,68.625,33,4,mb,,,,0.89,us,usp0007xyx,2014-11-07T01:02:12.006Z,"66 km S of Duki, Pakistan",earthquake,,,,1,reviewed,us,us
1997-02-28T02:43:13.080Z,29.467,68.534,33,3.9,mb,,,,1.17,us,usp0007xyv,2014-11-07T01:02:12.003Z,"64 km E of Sibi, Pakistan",earthquake,,,,1,reviewed,us,us
1997-02-28T02:28:09.210Z,29.551,68.543,33,3.6,mb,,,,0.99,us,usp0007xys,2014-11-07T01:02:11.999Z,"64 km E of Sibi, Pakistan",earthquake,,,,1,reviewed,us,us
1997-02-28T02:11:13.650Z,29.493,68.323,33,4.4,mb,,,,0.72,us,usp0007xyq,2014-11-07T01:02:11.995Z,"43 km E of Sibi, Pakistan",earthquake,,,,9,reviewed,us,us
1997-02-28T01:14:41.420Z,29.699,68.366,33,3.8,mb,,,,0.81,us,usp0007xyh,2014-11-07T01:02:11.983Z,"50 km ENE of Sibi, Pakistan",earthquake,,,,1,reviewed,us,us
1997-02-28T01:04:10.630Z,29.674,68.565,33,4.5,mb,,,,1.12,us,usp0007xyf,2014-11-07T01:02:11.978Z,"53 km S of Duki, Pakistan",earthquake,,,,17,reviewed,us,us
1997-02-28T00:58:28.680Z,29.815,68.375,33,4.5,mb,,,,1.2,us,usp0007xyd,2014-11-07T01:02:11.976Z,"42 km SSW of Duki, Pakistan",earthquake,,,,2,reviewed,us,us
1997-02-28T00:36:12.730Z,29.596,68.623,33,4.3,mb,,,,0.66,us,usp0007xyb,2014-11-07T01:02:11.972Z,"61 km S of Duki, Pakistan",earthquake,,,,3,reviewed,us,us
1997-02-28T00:12:16.890Z,29.631,68.402,33,3.8,mb,,,,1.07,us,usp0007xy5,2014-11-07T01:02:11.961Z,"51 km E of Sibi, Pakistan",earthquake,,,,1,reviewed,us,us
1997-02-27T22:41:58.730Z,29.527,68.294,33,4.7,mb,,,,0.83,us,usp0007xxs,2014-11-07T01:02:11.918Z,"40 km E of Sibi, Pakistan",earthquake,,,,37,reviewed,us,us
1997-02-27T22:39:49.700Z,29.561,68.546,33,4.7,mb,,,,1.23,us,usp0007xxr,2014-11-07T01:02:11.914Z,"64 km E of Sibi, Pakistan",earthquake,,,,14,reviewed,us,us
1997-02-27T22:09:47.240Z,29.802,68.519,33,3.7,mb,,,,0.63,us,usp0007xxh,2014-11-07T01:02:11.901Z,"39 km S of Duki, Pakistan",earthquake,,,,1,reviewed,us,us
1997-02-27T21:19:49.210Z,29.747,68.375,33,4.6,mb,,,,0.7,us,usp0007xx4,2014-11-07T01:02:11.843Z,"48 km SSW of Duki, Pakistan",earthquake,,,,5,reviewed,us,us
1997-02-27T21:17:25.690Z,29.767,68.322,33,5.1,mb,,,,0.67,us,usp0007xx3,2014-11-07T01:02:11.838Z,"49 km SSW of Duki, Pakistan",earthquake,,,,38,reviewed,us,us
1997-02-18T21:43:35.950Z,30.664,70.252,33,4.3,mb,,,,0.72,us,usp0007xf6,2014-11-07T01:02:09.878Z,"38 km W of Taunsa, Pakistan",earthquake,,,,5,reviewed,us,us
1997-02-03T10:38:13.800Z,27.758,85.023,28.7,3.8,mb,,,,1.24,us,usp0007wqe,2014-11-07T01:02:05.475Z,"26 km WNW of Kirtipur, Nepal",earthquake,,,,1,reviewed,us,us
1997-02-03T00:43:05.610Z,27.976,85.049,17.8,3.9,mb,,,,1.11,us,usp0007wpq,2014-11-07T01:02:05.125Z,"39 km NW of Kirtipur, Nepal",earthquake,,,,1,reviewed,us,us
1997-01-31T20:55:53.180Z,27.904,85.12,10,3.9,mb,,,,0.75,us,usp0007wkm,2014-11-07T01:02:01.321Z,"29 km NNW of Kirtipur, Nepal",earthquake,,,,1,reviewed,us,us
1997-01-31T20:02:16.640Z,27.946,85.127,22.2,5.2,mb,,,,1.02,us,usp0007wkg,2022-04-29T16:42:42.333Z,"33 km NW of Kathmandu, Nepal",earthquake,,,,71,reviewed,us,us
1997-01-31T17:09:15.910Z,27.998,85.218,10,4.4,mb,,,,1.09,us,usp0007wka,2014-11-07T01:02:01.280Z,"34 km NNW of Kathmandu, Nepal",earthquake,,,,7,reviewed,us,us
1997-01-25T20:08:28.740Z,30.074,88.087,33,4.4,mb,,,,0.87,us,usp0007wbv,2014-11-07T01:02:00.247Z,"119 km NW of Rikaze, China",earthquake,,,,12,reviewed,us,us
1997-01-16T01:27:50.200Z,31.518,85.05,33,4.5,mb,,,,1.18,us,usp0007vx5,2014-11-07T01:01:58.091Z,"243 km N of Saga, China",earthquake,,,,17,reviewed,us,us
1997-01-14T04:16:11.880Z,29.692,70.121,10,4.1,mb,,,,1,us,usp0007vuu,2014-11-07T01:01:57.882Z,"28 km WNW of Dajal, Pakistan",earthquake,,,,1,reviewed,us,us
1997-01-08T19:56:12.580Z,30.349,88.009,33,3.6,mb,,,,0.86,us,usp0007vmu,2014-11-07T01:01:56.934Z,"148 km NW of Rikaze, China",earthquake,,,,1,reviewed,us,us
1997-01-08T09:59:01.900Z,31.583,80.603,33,3.9,mb,,,,1.59,us,usp0007vme,2014-11-07T01:01:56.907Z,"151 km NE of Josh?math, India",earthquake,,,,2,reviewed,us,us
1997-01-05T08:47:25.400Z,29.845,80.532,33,5.6,mwc,,,,0.9,us,usp0007vgp,2022-04-29T16:40:01.014Z,"1 km E of Dh?rchula, India",earthquake,,,,,reviewed,us,hrv
1997-01-02T03:52:31.650Z,30.536,77.844,33,3.5,mb,,,,0.85,us,usp0007vb2,2014-11-07T01:01:54.144Z,"10 km NE of Vik?snagar, India",earthquake,,,,1,reviewed,us,us
1996-12-30T15:16:29.590Z,27.239,86.505,33,3.6,mb,,,,1.11,us,usp0007v6t,2014-11-07T01:01:50.914Z,"53 km NNW of Triyuga, Nepal",earthquake,,,,1,reviewed,us,us
1996-12-30T11:08:18.920Z,27.435,86.638,33,5,mb,,,,1.08,us,usp0007v6h,2022-04-29T16:39:22.326Z,"41 km S of Namche Bazar, Nepal",earthquake,,,,56,reviewed,us,us
1996-12-29T21:51:32.730Z,29.528,81.671,33,4,mb,,,,1.08,us,usp0007v5w,2014-11-07T01:01:50.779Z,"57 km WNW of Jumla, Nepal",earthquake,,,,2,reviewed,us,us
1996-12-22T21:45:45.090Z,28.753,81.599,33,3.6,mb,,,,1.09,us,usp0007uuv,2014-11-07T01:01:48.890Z,"14 km SW of Dailekh, Nepal",earthquake,,,,1,reviewed,us,us
1996-12-22T20:45:56.110Z,31.249,70.184,33,4.8,mb,,,,1.1,us,usp0007uus,2014-11-07T01:01:48.878Z,"70 km E of Zhob, Pakistan",earthquake,,,,31,reviewed,us,us
1996-11-17T18:12:26.620Z,21.471,73.042,10,4.2,mb,,,,1.47,us,usp0007t5c,2014-11-07T01:01:36.203Z,"8 km E of Kosamba, India",earthquake,,,,3,reviewed,us,us
1996-11-12T04:20:58.770Z,29.919,77.172,53.7,4.5,mb,,,,0.79,us,usp0007svu,2020-09-15T19:11:54.864Z,"11 km ENE of Indri, India",earthquake,,9.6,,3,reviewed,us,us
1996-11-10T09:00:04.160Z,18.301,76.695,33,4.1,mb,,,,1.21,us,usp0007ssr,2014-11-07T01:01:34.172Z,"17 km SE of Latur, India",earthquake,,,,4,reviewed,us,us
1996-11-08T00:54:13.290Z,29.345,81.637,33,5,mb,,,,1.4,us,usp0007snm,2014-11-07T01:01:33.631Z,"53 km W of Jumla, Nepal",earthquake,,,,1,reviewed,us,us
1996-11-04T20:43:55.170Z,29.244,81.775,76.7,4.6,mb,,,,1.19,us,usp0007ses,2014-11-07T01:01:32.508Z,"39 km W of Jumla, Nepal",earthquake,,20.8,,7,reviewed,us,us
1996-10-14T14:49:12.740Z,29.944,88.166,33,4.4,mb,,,,1.28,us,usp0007rd9,2014-11-07T01:01:22.644Z,"103 km NW of Rikaze, China",earthquake,,,,2,reviewed,us,us
1996-10-03T01:29:03.110Z,28.209,87.489,33,4.5,mb,,,,1.31,us,usp0007qvu,2014-11-07T01:01:19.046Z,"72 km ENE of Lobujya, Nepal",earthquake,,,,2,reviewed,us,us
1996-09-27T04:24:15.700Z,32.161,70.015,46.9,4.7,mb,,,,0.79,us,usp0007qj0,2014-11-07T01:01:13.544Z,"35 km W of Tank, Pakistan",earthquake,,,,1,reviewed,us,us
1996-09-25T17:41:17.240Z,27.433,88.552,33,5,mb,,,,1.12,us,usp0007qfr,2022-04-29T20:34:39.904Z,"8 km SSE of Mangan, India",earthquake,,,,22,reviewed,us,us
1996-09-25T07:12:23.060Z,30.44,78.584,33,4.6,mb,,,,1.2,us,usp0007qep,2014-11-07T01:01:13.140Z,"11 km ENE of Tehri, India",earthquake,,,,4,reviewed,us,us
1996-09-24T03:28:01.860Z,23.342,88.586,36.4,4.6,mb,,,,1.54,us,usp0007qd8,2020-09-15T19:03:06.231Z,"5 km W of Bagul?, India",earthquake,,,,3,reviewed,us,us
1996-09-14T02:12:07.230Z,30.748,78.307,33,4.8,mb,,,,0.9,us,usp0007pxa,2014-11-07T01:01:10.299Z,"11 km SE of Barkot, India",earthquake,,,,2,reviewed,us,us
1996-09-13T03:41:08.660Z,27.033,88.234,33,4.5,mb,,,,0.84,us,usp0007pwa,2014-11-07T01:01:10.167Z,"3 km W of D?rjiling, India",earthquake,,,,3,reviewed,us,us
1996-08-29T08:38:25.150Z,30.089,88.18,33,4.7,mb,,,,0.88,us,usp0007p6m,2014-11-07T01:01:02.219Z,"115 km NW of Rikaze, China",earthquake,,,,7,reviewed,us,us
1996-08-25T21:46:08.620Z,30.139,87.736,33,4.5,mb,,,,1.2,us,usp0007p24,2014-11-07T01:01:01.602Z,"148 km NW of Rikaze, China",earthquake,,,,3,reviewed,us,us
1996-08-07T20:42:55.280Z,29.99,88.114,33,3.8,mb,,,,0.5,us,usp0007n7x,2014-11-07T01:00:56.737Z,"110 km NW of Rikaze, China",earthquake,,,,8,reviewed,us,us
1996-08-07T08:03:44.440Z,30.139,87.979,33,3.9,mb,,,,1.2,us,usp0007n77,2014-11-07T01:00:56.666Z,"131 km NW of Rikaze, China",earthquake,,,,9,reviewed,us,us
1996-08-05T22:15:35.860Z,22.847,68.419,22.9,3.8,mb,,,,1.1,us,usp0007n5j,2014-11-07T01:00:56.234Z,"61 km SW of Naliya, India",earthquake,,,,5,reviewed,us,us
1996-08-04T21:51:55.050Z,16.008,79.851,10,4.1,mb,,,,0.8,us,usp0007n3w,2014-11-07T01:00:55.737Z,"12 km ESE of Vinukonda, India",earthquake,,,,4,reviewed,us,us
1996-08-03T13:33:24.220Z,30.761,79.029,33,3.9,mb,,,,1,us,usp0007n2k,2014-11-07T01:00:55.296Z,"52 km N of Rudrapray?g, India",earthquake,,,,5,reviewed,us,us
1996-08-03T07:12:06.420Z,30.076,88.255,33,4.1,mb,,,,0.5,us,usp0007n1u,2014-11-07T01:00:55.107Z,"109 km NW of Rikaze, China",earthquake,,,,10,reviewed,us,us
1996-07-31T08:02:52.700Z,30.111,88.143,33,5.1,mb,,,,0.8,us,usp0007mwy,2022-04-29T20:27:09.573Z,"119 km NW of Rikaze, China",earthquake,,,,70,reviewed,us,us
1996-07-31T08:00:27.580Z,30.174,88.178,33,5.5,mwc,,,,1.1,us,usp0007mwx,2022-04-29T20:27:08.347Z,"123 km NW of Rikaze, China",earthquake,,,,,reviewed,us,hrv
1996-07-27T08:16:46.880Z,18.208,87.433,33,4.7,mb,,,,1.2,us,usp0007mp1,2014-11-07T01:00:50.557Z,"233 km SE of Kon?rka, India",earthquake,,,,18,reviewed,us,us
1996-07-24T13:39:25.830Z,31.322,87.608,33,4.2,mb,,,,1.2,us,usp0007mj7,2014-11-07T01:00:50.135Z,"260 km NNW of Rikaze, China",earthquake,,,,7,reviewed,us,us
1996-07-24T03:24:32.310Z,31.104,68.58,10,4.8,ms,,,,1,us,usp0007mhb,2022-04-29T20:26:38.735Z,"81 km N of Loralai, Pakistan",earthquake,,,,14,reviewed,us,us
1996-07-23T21:53:18.060Z,32.073,88.319,33,4,mb,,,,1,us,usp0007mgt,2014-11-07T01:00:49.973Z,"western Xizang",earthquake,,,,7,reviewed,us,us
1996-07-23T21:51:37.640Z,31.368,87.788,33,4.1,mb,,,,1,us,usp0007mgs,2014-11-07T01:00:49.971Z,"257 km NNW of Rikaze, China",earthquake,,,,13,reviewed,us,us
1996-07-22T15:54:07.110Z,30.017,88.02,33,4.5,mb,,,,0.8,us,usp0007mea,2014-11-07T01:00:49.370Z,"119 km NW of Rikaze, China",earthquake,,,,30,reviewed,us,us
1996-07-18T10:25:02.420Z,30.093,88.173,33,4.6,mb,,,,0.7,us,usp0007m73,2014-11-07T01:00:48.390Z,"116 km NW of Rikaze, China",earthquake,,,,30,reviewed,us,us
1996-07-17T06:56:06.950Z,31.391,78.551,33,4.6,mb,,,,1.4,us,usp0007m5d,2014-11-07T01:00:48.177Z,"72 km NNE of Barkot, India",earthquake,,,,6,reviewed,us,us
1996-07-13T13:19:44.180Z,30.11,88.215,33,4.1,mb,,,,1.2,us,usp0007m0k,2014-11-07T01:00:47.614Z,"115 km NW of Rikaze, China",earthquake,,,,10,reviewed,us,us
1996-07-13T08:29:03.880Z,29.988,88.059,33,4.3,mb,,,,0.8,us,usp0007m0c,2014-11-07T01:00:47.579Z,"114 km NW of Rikaze, China",earthquake,,,,11,reviewed,us,us
1996-07-12T11:54:31.560Z,30.066,88.103,33,4.2,mb,,,,0.6,us,usp0007kz8,2014-11-07T01:00:47.491Z,"117 km NW of Rikaze, China",earthquake,,,,14,reviewed,us,us
1996-07-12T03:47:39.980Z,30.384,88.456,33,4.2,mb,,,,0.7,us,usp0007kz0,2014-11-07T01:00:47.445Z,"132 km NNW of Rikaze, China",earthquake,,,,9,reviewed,us,us
1996-07-12T02:51:48.270Z,30.104,88.317,33,3.9,mb,,,,0.9,us,usp0007kyy,2014-11-07T01:00:47.441Z,"109 km NNW of Rikaze, China",earthquake,,,,7,reviewed,us,us
1996-07-12T02:09:17.950Z,30.06,87.887,33,4.3,mb,,,,1.1,us,usp0007kyw,2014-11-07T01:00:47.434Z,"131 km NW of Rikaze, China",earthquake,,,,13,reviewed,us,us
1996-07-10T17:41:35.230Z,29.148,81.674,33,4,mb,,,,0.7,us,usp0007kxu,2014-11-07T01:00:47.351Z,"33 km N of Dailekh, Nepal",earthquake,,,,5,reviewed,us,us
1996-07-08T23:57:55.280Z,30.298,88.24,33,4.1,mb,,,,1.3,us,usp0007kvg,2014-11-07T01:00:47.055Z,"131 km NNW of Rikaze, China",earthquake,,,,10,reviewed,us,us
1996-07-08T23:28:29.910Z,30.385,88.207,33,4,mb,,,,1.5,us,usp0007kve,2014-11-07T01:00:47.050Z,"141 km NNW of Rikaze, China",earthquake,,,,7,reviewed,us,us
1996-07-08T00:18:36.200Z,30.05,88.155,33,4.5,mb,,,,1,us,usp0007kua,2014-11-07T01:00:46.899Z,"113 km NW of Rikaze, China",earthquake,,,,27,reviewed,us,us
1996-07-06T08:12:39.490Z,29.958,87.892,33,3.8,mb,,,,1.5,us,usp0007ksc,2014-11-07T01:00:46.509Z,"124 km NW of Rikaze, China",earthquake,,,,9,reviewed,us,us
1996-07-05T13:09:56.180Z,30.06,88.08,33,4.2,mb,,,,1,us,usp0007krh,2014-11-07T01:00:46.280Z,"118 km NW of Rikaze, China",earthquake,,,,11,reviewed,us,us
1996-07-04T18:11:04.670Z,30.009,88.077,33,4.9,mb,,,,1,us,usp0007kqg,2022-04-29T20:24:30.617Z,"114 km NW of Rikaze, China",earthquake,,,,33,reviewed,us,us
1996-07-04T03:38:23.680Z,30.069,88.219,33,4.3,mb,,,,0.5,us,usp0007kpr,2014-11-07T01:00:45.601Z,"111 km NW of Rikaze, China",earthquake,,,,11,reviewed,us,us
1996-07-03T20:35:28.970Z,30.329,87.977,33,3.9,mb,,,,1.7,us,usp0007kpa,2014-11-07T01:00:45.358Z,"148 km NW of Rikaze, China",earthquake,,,,5,reviewed,us,us
1996-07-03T18:02:43.940Z,30.091,87.731,33,3.9,mb,,,,1.3,us,usp0007kp6,2014-11-07T01:00:45.323Z,"145 km NW of Rikaze, China",earthquake,,,,6,reviewed,us,us
1996-07-03T16:57:40.470Z,29.955,88.061,33,4.2,mb,,,,0.7,us,usp0007kp3,2014-11-07T01:00:45.310Z,"111 km NW of Rikaze, China",earthquake,,,,10,reviewed,us,us
1996-07-03T12:59:06.940Z,30.105,88.148,33,3.8,mb,,,,0.1,us,usp0007knx,2014-11-07T01:00:45.218Z,"118 km NW of Rikaze, China",earthquake,,,,4,reviewed,us,us
1996-07-03T10:49:50.520Z,29.873,87.846,33,4.1,mb,,,,0.8,us,usp0007knr,2014-11-07T01:00:45.182Z,"121 km NW of Rikaze, China",earthquake,,,,8,reviewed,us,us
1996-07-03T10:19:42.950Z,30.017,88.214,33,4.3,mb,,,,1.2,us,usp0007knq,2014-11-07T01:00:45.173Z,"106 km NW of Rikaze, China",earthquake,,,,15,reviewed,us,us
1996-07-03T10:10:33.860Z,29.923,88.187,33,5,mwc,,,,0.9,us,usp0007knp,2022-04-29T20:24:19.655Z,"100 km NW of Rikaze, China",earthquake,,,,,reviewed,us,hrv
1996-07-03T07:15:42.960Z,29.993,87.944,33,4,mb,,,,1.2,us,usp0007kne,2014-11-07T01:00:45.093Z,"122 km NW of Rikaze, China",earthquake,,,,6,reviewed,us,us
